label,z_score
1,3.2732683535398857
1,4.354648431614539
1,5.757201004700227
1,9.467292624062575
1,4.744237363580554
1,8.735130497992328
1,4.298052003967214
1,9.898722618607026
1,6.455825737302179
1,4.741859557969906
1,5.687501230847872
1,7.503190810610213
1,6.708962521660733
1,6.307044965701207
1,7.242506521172063
1,5.88348405414552
1,16.462784550174668
1,7.4853392060950075
1,5.806929490490382
1,7.487767802667673
1,9.533126619564753
1,4.302652729749464
1,11.042463192148682
1,7.2367056428963945
1,11.379101485498929
1,7.688323077927951
1,7.680821888028773
1,8.08290376865476
1,7.9211258543744005
1,9.848100051627506
1,5.917113520619842
1,4.3580096445528325
1,5.506815847781718
1,2.79517586746904
1,14.617568768719012
1,4.952782515395638
1,10.002940744071802
1,6.506935237542097
1,8.475706863595912
1,7.06616537234354
1,6.7461923416925424
1,18.653978290653257
1,5.4140120502036915
1,2.9541957835039856
1,25.39773171209199
1,9.50664736308345
1,19.984156245115464
1,6.182045541309925
1,3.2576683534048083
1,11.482880304365635
1,12.426375028240422
1,5.778520948116921
1,5.26136791501647
1,5.386656129458062
1,6.559132733999383
1,4.270992778072193
1,24.361089601394358
1,6.945126536550335
1,5.773502691896258
1,7.275328372685519
1,7.377253439645218
1,7.756630173800768
1,6.577329341097438
1,7.81684273239716
1,6.357952413886338
1,7.565344158360031
1,5.715476066494082
1,7.1904495062940335
1,4.256282653793743
1,6.92820323027551
1,8.958635100122276
1,9.433782628492557
1,13.994668494418034
1,7.9211258543744005
1,9.08956297292448
1,10.090615086332091
1,5.306686305052324
1,4.270992778072193
1,7.085662394599953
1,5.079517509305468
1,8.16020664144467
1,3.0071599147182333
1,7.759812450409915
1,13.34898291896825
1,3.0550504633038935
1,9.312573397034006
1,8.024938110407753
1,14.848220741400969
1,0.0778498944161523
1,5.835107955169711
1,6.196773353931867
1,6.350242624919842
1,7.96486185631891
1,27.8165633037198
1,25.45821148477098
1,5.902918298980975
1,6.083786736826829
1,4.905778905196061
1,13.118330946286292
1,10.038478160111909
1,3.396831102433787
1,21.42180196283674
1,6.250541102117805
1,8.619047619047619
1,7.581753965757455
1,16.0679527158133
1,6.560655004862472
1,18.769304276994234
1,5.5448262406693765
1,5.994441870043727
1,7.777777777777778
1,19.177879047906195
1,6.602956445140701
1,26.9574493072037
1,4.735680169380811
1,16.874229913022567
1,12.151749186511134
1,18.077348358948363
1,5.7456892522846
1,7.84062560233975
1,6.455825737302179
1,7.142023002553416
1,11.042463192148682
1,7.894775828363777
1,4.320493798938573
1,3.4219405926104036
1,4.308294733275792
1,8.543661512886827
1,8.119817860049464
1,7.514346864833394
1,9.993965459379574
1,9.067984696540512
1,6.0883328268229135
1,12.962142680017948
1,4.74692883171144
1,8.314041596674441
1,10.696485233125747
1,20.960498017472823
1,6.976819652324345
1,4.996224990024308
1,5.1649707721267
